ID	title	CategoryID	CategoryName
30	趣 多多 软式 甜饼 经典 巧克力 原 味 240g 盒 x 3	1	饼干
31	mixx 牛奶 味 夹心饼干 600g	1	饼干
32	闲趣 韧性 饼干 自然 清 咸 原 味 900g 盒	1	饼干
33	闲趣 韧性 饼干 自然 清 咸 原 味 900g 盒 x 2	1	饼干
34	格力 高 百 奇 装饰 饼干 巧克力 味 60g 盒	1	饼干
35	嘉 顿 芝麻 薄饼 225g 盒	1	饼干
36	思 朗 纤 麸 黑芝麻 消化 饼干 570g 袋	1	饼干
37	嘉 顿 香 葱 薄饼 100g 盒	1	饼干
38	康师傅 3+2 甜 苏打 香浓 奶油味 375g 袋	1	饼干
39	格力 高 百 力 滋 微 辣 虾 味 65g 盒	1	饼干
40	梦 桦 提子 酥 370g 袋	1	饼干
41	aji 苏打饼干 五谷 纤 麦 味 472.5g 袋	1	饼干
42	太平 梳 打 饼干 香 葱 味 300g 袋 12包	1	饼干
43	格力 高 百 力 滋 装饰 饼干 白脱 味 65g 盒	1	饼干
44	太平 三 层高 钙 苏打饼干 奶 盐味 400g 袋	1	饼干
45	太平 三 层高 钙 苏打饼干 奶 盐味 400g 袋 x 3	1	饼干
46	格力 高 百 醇 抹 茶 慕 斯 味 48g 盒	1	饼干
47	太平 梳 打 饼干 奶 盐味 300g 袋 12包	1	饼干
48	嘉 顿 柠檬 威 化 200g 袋	1	饼干
49	巴 拿 米 超 好吃 零食 水 果味 手工 饼干 美国 蔓 越 莓 曲奇 健康 无 添加 食品 170g 3袋	1	饼干
50	maple 枫叶 杂锦 奶油 曲奇 饼干 113g 盒	1	饼干
51	格力 高 百 奇 装饰 饼干 双重 巧克力 味 50g 盒	1	饼干
52	格力 高 双层 百 力 滋 装饰 饼干 蓝莓 芝 士 味 45g 盒	1	饼干
53	奥 利 奥 夹心 轻 甜 家庭装 390g 袋	1	饼干
54	奥 利 奥 夹心 轻 甜 家庭装 390g 袋 x 3	1	饼干
55	奥 利 奥 巧克力 味 夹心饼干 碗 装 435g	1	饼干
56	嘉 顿 童心 嘉园 儿童 饼干 组合装 305g 袋	1	饼干
57	aji 尼 西亚 惊奇 脆 片 4种 口味 200g 4包 惊奇 脆饼 休闲 零 食品 饼干 糕点 苏打饼干	1	饼干
58	dringo 大 润 谷 丹麦 风味 蓝 罐 铁盒 曲奇 饼干 800g 休闲 食品 进口 原料 零食	1	饼干
59	aji 苏打饼干 纳 豆 酵素 味 472.5g 袋	1	饼干
60	嘉 顿 花 生威 化 饼 200g 袋	1	饼干
61	康师傅 3+2 甜 苏打 清新 柠檬 味 375g 袋	1	饼干
62	格力 高 菜园 小饼 樱桃 小 番茄 味 80g 袋	1	饼干
63	格力 高 菜园 小饼 樱桃 小 番茄 味 80g 袋 x 3	1	饼干
64	好 丽 友 高 笑 美 饼干 醇香 原 味 160g 盒	1	饼干
65	果子 町 苏打饼干 奶 盐味 360g 袋	1	饼干
66	王子 曲奇 星 饼干 巧克力 85g 袋	1	饼干
67	思 朗 纤 麸 高 纤 消化 饼干 570g 袋	1	饼干
68	乐天 小熊 饼干 巧克力 味 注心 49g 盒 x 3	1	饼干
69	乐天 小熊 注心 饼干 巧克力 味 49g 盒	1	饼干
70	格力 高 百 力 滋 微 辣 比萨 味 65g 盒	1	饼干
71	格力 高 百 奇 装饰 饼干 抹 茶 味 50g 盒	1	饼干
72	格力 高 菜园 小饼 葱 辣味 50g 袋	1	饼干
73	日清 梳 打 饼干 芝麻 味 100g 袋	1	饼干
74	太平 加 铁 梳 打 饼干 奶 盐 口味 100g 袋	1	饼干
75	奥 利 奥 巧 克 棒 提 拉 米 苏 风味 256g 盒 20条	1	饼干
76	格力 高 小布 蕾 经典 黄油 味 80g 盒	1	饼干
77	太平 梳 打 饼干 香 葱 口味 100g 袋	1	饼干
78	米 老头 亲 麦 小麦 饼 巧克力 味 320g 袋	1	饼干
79	雀巢 花 生威 化 巧克力 24 20g 盒	1	饼干
80	奥 利 奥 夹心 原 味 便携 装 65g 袋	1	饼干
81	旺旺 煎 餅 100g 袋	1	饼干
82	康 元 柠檬 味 卜 夹心饼干 350g 袋	1	饼干
83	康师傅 甜 酥 夹心饼干 榛子 巧克力 味 240g+48g 袋	1	饼干
84	嘉 顿 卡 布 奇 诺威 化 200g 袋	1	饼干
85	猴 姑 江中 集团 酥 性 猴 姑 饼干 猴头菇 制作 养胃 装 960g	1	饼干
86	嘉 顿 特 脆饼 450g 袋	1	饼干
87	奥 利 奥 夹心饼干 生日蛋糕 口味 106g 盒	1	饼干
88	康师傅 蛋黄 酥 酥 原 味 240g 袋	1	饼干
89	aji 尼 西亚 惊奇 脆 饼干 韩 式 泡菜 味 200g 袋	1	饼干
90	猴 姑 江中 酥 性 猴 姑 饼干 960g 猴头菇 饼干 猴 菇 饼干 20天 装 两 盒装	1	饼干
91	太平 梳 打 饼干 芝麻 口味 100g 袋	1	饼干
92	嘉 顿 蒜 香 鸡 片 200g 盒	1	饼干
93	日清 香脆 片 芝麻 味 100g 包	1	饼干
94	嘉 顿 仿 手指 形 饼干 原 味 115g 袋	1	饼干
95	格力 高 慕 思 百 奇 装饰 饼干 浓郁 抹 茶 味 48g 盒	1	饼干
96	闲趣 装饰 饼干 秘 制 小 牛排 味 360g 袋	1	饼干
97	格力 高 百 醇 提 拉 米 苏 味 48g 盒	1	饼干
98	王子 夹心饼干 巧克力 360g 袋	1	饼干
99	闽 唯一 家 猴头菇 酥 性 饼干 猴 菇 饼 提取 健康 滋补 调 胃 饼干 720克 消化 饼干 休闲 零食	1	饼干
100	康师傅 3+2 酥松 香草 奶油味 354g 袋	1	饼干
101	日清 梳 打 饼干 葱 香味 100g 袋	1	饼干
102	嘉 顿 仿 动物 形 饼干 100g 袋	1	饼干
103	奥 利 奥 冰淇淋 夹心 抹 茶 味 家庭装 318g 盒	1	饼干
104	趣 多多 曲奇 饼干 香浓 咖啡 味 285g 袋	1	饼干
105	趣 多多 曲奇 饼干 香浓 咖啡 味 285g 袋 x 3	1	饼干
106	aji 超值 组合 健康 营养 薄脆 饼干 苏打饼干 酵母 减 盐 纳 豆 酵素 五谷 纤 麦 3袋 1417.5g	1	饼干
107	格力 高 奇 蒂 巧克力 味 70g 盒	1	饼干
108	太平 梳 打 饼干 家庭装 海苔 口味 400g 袋	1	饼干
109	太平 梳 打 饼干 家庭装 海苔 口味 400g 袋 x 3	1	饼干
110	mixx 苏打饼干 奶 盐味 500g 袋	1	饼干
111	格力 高 慕 思 百 奇 牛奶 芒 果味 48g 盒	1	饼干
112	格力 高 百 醇 巧克力 味 48g 盒	1	饼干
113	康师傅 美味 酥 什锦 烧烤 味 255g 袋	1	饼干
114	十月 初五 迷你 合 桃酥 220g 盒	1	饼干
115	甜 趣 饼干 1kg 盒	1	饼干
116	中 洋 宝 葱油 桃酥 饼干 850g 盒	1	饼干
117	格力 高 双层 百 力 滋 饼干 奶油 香草 味 45g 盒	1	饼干
118	康 元 朱古力 饼干 200g	1	饼干
119	利 拉 比利时 风味 饼干 焦糖 400g	1	饼干
120	中 洋 宝 上海 万年青 饼干 380g 袋	1	饼干
121	稻香 村 芝麻 薄 脆饼 160g 盒	1	饼干
122	康 元 椰子 奶油 饼干 200g 袋	1	饼干
123	奥 利 奥 双 心 脆 威 化 冰淇淋 抹 茶 风味 12g 16 盒	1	饼干
124	常青 园 猴头菇 颗粒 猴 姑 猴 菇 菌 菇 冲剂 养胃 佳品 100克 1盒 养胃 益气 全国 进步 三等奖	1	饼干
125	日清 无 糖 麦麸 饼干 90g 盒	1	饼干
126	稻香 村 家庭装 桃酥 1kg 盒	1	饼干
127	三 牛 鲜 葱 汁 苏打饼干 438g	1	饼干
128	格力 高 百 醇 巧克力 牛奶 2盒	1	饼干
129	aji 尼 西亚 惊奇 脆 片 饼干 黄金 起 士 味 200g 袋 aji 饼干 年货 惊奇 脆饼 休闲 零食	1	饼干
130	嘉 友 特 浓 牛乳 味 饼干 468g 袋	1	饼干
131	格力 高 粒粒 百 奇 牛奶 草莓 味 45g 盒	1	饼干
132	广 合 新鲜 曲奇 饼干 奶油 口味 720g 袋	1	饼干
133	奥 利 奥 金 装 巧克力 味 夹心饼干 318g 盒 家庭装	1	饼干
134	mixx 无 添 糖 芹菜 味 苏打饼干 500g	1	饼干
135	冠生园 聚 能 压缩饼干 454g 袋	1	饼干
136	嘉 顿 芝麻 薄饼 100g 盒	1	饼干
137	嘉 顿 草莓 威 化 饼干 200g 袋	1	饼干
138	徐福 记 岩 板 烧 香 芝麻 100g 袋	1	饼干
139	食 然 七日 瘦 代 餐 饼干 3 盒装	1	饼干
140	好 吃点 杏仁酥 146g 袋	1	饼干
141	猴 姑 江中 正品 授权 猴 姑 饼干 猴头菇 制成 猴 菇 酥 性 养胃 饼干 20天 新鲜 包装 960g 盒	1	饼干
142	格力 高 菜园 小饼 樱桃 小 番茄 味 40g 袋	1	饼干
143	奥 利 奥 双 心 脆 威 化 饼干 香草 口味 14.5g 6 盒	1	饼干
144	老 香 齋 上海 特产 小吃 咸味 手工 糯米 锅巴 500g	1	饼干
145	格力 高 菜园 小饼 色拉 虾 味 35g 袋	1	饼干
146	优 冠 牛奶 香脆 酥 性 饼干 375g 袋	1	饼干
147	优 冠 牛奶 香脆 酥 性 饼干 375g 袋 x 3	1	饼干
148	日清 香脆 片 葱 香味 100g 包	1	饼干
149	格力 高 扁 桃仁 脆 百 奇 装饰 饼干 欧 韵 奶茶 味 48g 盒	1	饼干
150	艺术大师 无 糖 苏打饼干 零食 奶 盐 苏打 咸味 健康 早餐 饼干 500g	1	饼干
151	嘉 顿 迷你 威 化 饼干 花生 味 香橙 味 272g	1	饼干
152	利 拉 比利时 风味 饼干 黑糖 400g	1	饼干
153	康师傅 3+2 甜 苏打 果香 蓝莓 味 375g 袋	1	饼干
154	奥 利 奥 夹心 草莓 家庭装 390g 袋	1	饼干
155	趣 多多 曲奇 饼干 缤纷 逗 巧克力 味 255g 袋	1	饼干
156	冠生园 芝麻 压缩饼干 118g 袋	1	饼干
157	奥 利 奥 夹心饼干 香蕉 牛奶 味 318g	1	饼干
158	mixx 炼 奶 起 士 味 饼干 500g 袋	1	饼干
159	广 合 新鲜 曲奇 饼干 奶油 口味 香草 圈 曲奇 270g 袋	1	饼干
160	康师傅 3+2 甜 苏打 清新 柠檬 味 125g 袋	1	饼干
161	广 合 白兰地酒 浸 樱桃 软 趣 280g 盒	1	饼干
162	椰 乡 春光 椰 香 酥饼 105g 盒	1	饼干
163	奥 利 奥 夹心饼干 香蕉 牛奶 味 106g	1	饼干
164	格力 高 百 奇 装饰 饼干 蜜桃 味 55g 盒	1	饼干
165	康 元 家庭 克 力 架 饼干 160g 袋	1	饼干
166	奥 利 奥 冰淇淋 夹心 香草 味 家庭装 318g 盒	1	饼干
167	aji 尼 西亚 惊奇 脆饼 起 士 味 280g 袋	1	饼干
168	美 丹 早餐 饼干 1kg 牛奶 钙 盒	1	饼干
169	奥 利 奥 夹心 巧克力 单 卷装 130g 袋	1	饼干
170	奥 利 奥 夹心 巧克力 单 卷装 130g 袋 x 2	1	饼干
171	格力 高 巧 心 柔 热加工 糕点 巧克力 味 80g 盒	1	饼干
172	格力 高 百 奇 装饰 饼干 红茶 牛奶 味 55g 盒	1	饼干
173	格力 高 百 醇 芝 士 蛋糕 味 48g 盒	1	饼干
174	格力 高 百 醇 草莓 香草 味 48g 盒	1	饼干
175	梦 桦 金牛 薄片 牛肉 味 380g	1	饼干
176	mini 奥 利 奥 金 装 草莓 味 饼干 55g 杯	1	饼干
177	正 香 源 精选 年货 五谷杂粮 饼 无 糖 粗粮 饼干 办公室 食品 500g	1	饼干
178	闲趣 装饰 饼干 香 焙 海苔 味 360g 袋	1	饼干
179	格力 高 星 奇 夹心饼干 牛奶 味 60g 盒	1	饼干
180	嘉 顿 花 生威 化 50g 袋	1	饼干
181	日清 钙奶 夹心饼干 牛奶 味 130g 袋	1	饼干
182	mini 奥 利 奥 香草 口味 威 化 饼干 45g 杯	1	饼干
183	mini 奥 利 奥 香草 口味 威 化 饼干 45g 杯 x 2	1	饼干
184	mini 奥 利 奥 香草 口味 威 化 饼干 45g 杯 x 3	1	饼干
185	思 朗 仁 麸 红豆 多 谷 饼干 320g 袋	1	饼干
186	奥 利 奥 金 装 草莓 味 夹心饼干 318g 盒 家庭装	1	饼干
187	思 朗 纤 麸 无 添 糖 消化 饼干 500g 袋	1	饼干
188	嘉 顿 芝麻 梳 打 饼干 优惠 装 420g 包	1	饼干
189	维维 嚼 益 嚼 大豆 营养 棒 代 餐 棒 饱腹 饼干 代 餐 4支 包装 27g 4支	1	饼干
190	向日葵 苏打 夹心饼干 乳酪 味 270g 袋	1	饼干
191	康师傅 甜 酥 夹心饼干 榛子 巧克力 味 80g+16g 袋	1	饼干
192	康师傅 美味 酥 黑胡椒 牛排 味 85g 袋	1	饼干
193	思 朗 蒸 薯 坊 238g 袋	1	饼干
194	巴 拿 米 夏日 清爽 曲奇 礼包 蔓 越 莓 抹 茶 蜜 豆 香橙 曲奇 170g 3袋	1	饼干
195	巴 拿 米 蔓 越 莓 曲奇 饼干 170g 3包 美国 蔓 越 莓 饼干 手工 曲奇 饼干 休闲 零食 蔓 越 莓 干 饼干	1	饼干
196	冠生园 肉 蓉 压缩饼干 118g 袋	1	饼干
197	猴 菇 饼干 1000g 散装 三九 集团 999 咖 秀 猴 菇 饼干 酥 性 养胃 猴 姑 饼干 素食	1	饼干
198	思 朗 纤 麸 无 添 糖 消化 饼干 5斤 箱 装 健康 粗粮 食品 分享 美味	1	饼干
199	嘉 顿 时时 食 饼干 混合 装 394g 盒	1	饼干
200	艺 福 堂 茶 食品 休闲 零食 茶点 糕点 龙井 绿茶 方块酥 饱腹 饼干 200g 盒	1	饼干
201	趣 多多 软式 甜饼 精选 红 提 味 80g 盒 x 2 趣 多多 大块 经典 巧克力 味 曲奇 饼干 72g 盒 x 2	1	饼干
202	mini 奥 利 奥 金 装 巧克力 味 夹心饼干 55g 杯	1	饼干
203	柏 诗 悠 besyo 柏 诗 悠 水果 系列 210g 杏仁 抹 茶 红豆 曲奇 手工 饼干 0 添加 进口 原料	1	饼干
204	奥 利 奥 缤纷 双 果味 夹心 甜橙 芒 果味 106g 盒 x 2 组合装	1	饼干
205	奥 利 奥 缤纷 双 果味 夹心 甜橙 芒 果味 106g 盒	1	饼干
206	奥 利 奥 双 心 脆 威 化 草莓 味 饼干 391g	1	饼干
207	猴 姑 江中 猴头菇 猴 菇 酥 性 养胃 饼干 960g 加 干 猴 姑 猴 菇 饼干 送礼 珍品	1	饼干
208	aji 尼 西亚 惊奇 脆 片 饼干 蔬菜 味 200g 袋 aji 饼干 年货 惊奇 脆饼 休闲 零食	1	饼干
209	趣 多多 曲奇 饼干 经典 巧克力 原 味 95g 袋	1	饼干
210	乐天 小熊 饼干 卡 布 基诺 味 注心 49g 盒 x 3	1	饼干
211	乐天 小熊 饼 注心 饼干 卡 布 基诺 味 49g 盒	1	饼干
212	向日葵 苏打 夹心饼干 乳酪 味 135g 袋	1	饼干
213	巴 拿 米 超 好吃 休闲 零食 特产 美国 蔓 越 莓 曲奇 独立 包装 首推 300g	1	饼干
214	思 朗 silang 纤 麸 黑芝麻 消化 饼干 570g 3件 促销 装	1	饼干
215	思 朗 silang 纤 麸 黑芝麻 消化 饼干 570g 粗粮 饼干 休闲 零食 粗粮 营养 代 餐 口感 酥脆	1	饼干
216	思 朗 silang 纤 麸 黑芝麻 消化 饼干 570g 5件 装 粗粮 饼干 休闲 零食 营养 代 餐	1	饼干
217	嘉 顿 花 占 饼 100g 袋	1	饼干
218	格力 高 百 醇 牛奶 味 48g 盒	1	饼干
219	格力 高 百 醇 牛奶 48g 3盒	1	饼干
220	思 朗 纤 麸 黑芝麻 消化 饼干 休闲 食品 黑芝麻 5斤 箱 装 分享 美味	1	饼干
221	格力 高 百 醇 注心 饼干 红酒 巧克力 味 48g 盒	1	饼干
222	奥 利 奥 双 心 脆 威 化 饼干 草莓 口味 230g 盒	1	饼干
223	趣 多多 巧克力 味 曲奇 饼干 香脆 米粒 味 255g 袋	1	饼干
224	格力 高 奇 蒂 牛奶 抹 茶 味 70g 盒	1	饼干
225	嘉 顿 时时 食 夹心饼干 柠檬 味 花生 味 巧克力 味 300g 盒	1	饼干
226	卜 珂 美国 蔓 越 莓 曲奇 饼干 200g 休闲 零食 水 果味 手工 饼干 无任何 添加剂 蔓 越 莓 曲奇	1	饼干
227	王子 夹心饼干 草莓 360g 袋	1	饼干
228	奥 利 奥 双 心 脆 威 化 饼干 花生 口味 230g 盒	1	饼干
229	格力 高 小布 蕾 曲奇 饼干 粒粒 苹 果味 80g	1	饼干
230	aji 梳 打 饼 五谷 纤 麦 味 苏打饼干 特产 休闲 食品 472.5g 糕点 早餐 办公室 零食	1	饼干
231	御 之味 特 浓 牛奶 棒棒 饼 170g	1	饼干
232	康师傅 3+2 甜 苏打 果香 蓝莓 味 125g 袋	1	饼干
233	中 洋 宝 杏 元 饼干 原 味 300g 袋	1	饼干
234	康师傅 3+2 酥松 香草 奶油味 118g 袋	1	饼干
235	甜甜 乐 星球 杯 巧克力 浆 代 可可 脂 饼干 粒 900g	1	饼干
236	食 然 七日 瘦身 饼干 零食 无 糖 低 卡 低热量 无 脂肪 全 蔬菜 食品 120克	1	饼干
237	aji 夹心饼干 起 士 味 135g 袋	1	饼干
238	思 朗 纤 麸 高 纤 粗粮 消化 饼干 5斤 箱 装 饱腹 饼干 箱 装	1	饼干
239	广 合 百时 可 葡萄 牛奶 巧克力 112g 盒	1	饼干
240	宾格 瑞 香港 vegetable 蔬菜 膳食 纤维 酥 320g 蔬菜 饼干	1	饼干
241	5包 香港 vegetable 蔬菜 膳食 纤维 酥 320g 蔬菜 饼干	1	饼干
242	康师傅 3+2 甜 苏打 咖啡 牛奶 味 125g 袋	1	饼干
243	果子 町 苏打饼干 香 葱 味 360g 袋	1	饼干
244	巴 拿 米 樱桃 曲奇 手工 无 添加 饼干 特产 超 好吃 水 果味 小吃 零食 美味 170g	1	饼干
245	aji 惊奇 脆 片 蔬菜 味 280g 袋	1	饼干
246	思 朗 仁 麸 无 添 糖 多 谷 饼干 320g 袋	1	饼干
247	梦 桦 英格兰 风味 曲奇 800g	1	饼干
248	梦 桦 玛丽 莎 曲奇 饼干 800g 盒	1	饼干
249	aji 尼 西亚 特产 惊奇 脆 片 苏打饼干 四种 口味 组合 优 格 洋葱 泡菜 蔬菜 起 士 200g 4袋	1	饼干
250	康师傅 甜 酥 夹心饼干 清新 柠檬 味 80g+16g 袋	1	饼干
251	猴 菇 饼干 500g 散装 三九 集团 999 咖 秀 猴 菇 饼干 酥 性 养胃 猴 姑 饼干 素食	1	饼干
252	徐福 记 燕麦 酥 起 司 白芝麻 味 90g 盒	1	饼干
253	康师傅 美味 酥 黑胡椒 牛排 味 255g 袋	1	饼干
254	闲趣 装饰 饼干 田园 番茄 味 90g 袋	1	饼干
255	闲趣 装饰 饼干 田园 番茄 味 90g 袋 x 2	1	饼干
256	康师傅 甜 酥 夹心饼干 清新 柠檬 味 240g+48g 袋	1	饼干
257	徐福 记 法式 薄饼 花生 味 84 盒	1	饼干
258	梦 桦 无 糖 杂粮 饼干 芝麻 味 250g 袋	1	饼干
259	日 盈 苏打饼干 芝麻 味 500g 袋	1	饼干
260	康师傅 美味 酥 海苔 味 85g 袋	1	饼干
261	可拉 奥 牛乳 饼干 450g	1	饼干
262	想吃 吗 柠檬 味 威 化 饼干 400g 袋	1	饼干
263	nissin 日清 香脆 片 薄脆 饼干 葱 香味 100g 袋	1	饼干
264	利 拉 lila 黄油 曲奇 480g 2份 共 48 小包 散 称 休闲 零食 曲奇饼	1	饼干
265	康师傅 咸 酥 夹心饼干 葱 香 奶油味 80g+16g 袋	1	饼干
266	康师傅 3+2 咸 苏打 番茄 沙拉 味 100g 袋	1	饼干
267	梦 桦 无 糖 杂粮 饼干 芹菜 味 250g 袋	1	饼干
268	美 丹 白 苏打 芝麻 味 1kg 盒	1	饼干
269	嘉 顿 果 果 乐 儿童 饼干 香橙 味 50g 盒	1	饼干
270	卡夫 牛奶 优 冠 酥 性 饼干 纯正 牛奶 味 1kg anchor 安 佳 超高温 灭菌 全脂 牛奶 250ml 10 礼盒装 新西兰 进口	1	饼干
271	格力 高 巧 酥 酥 曲奇 装饰 饼干 奶 香 夏威夷 果味 72g 盒	1	饼干
272	mixx 椰 香 饼干 椰奶 味 450g	1	饼干
273	徐福 记 岩 板 烧 奶油味 100g 袋	1	饼干
274	美 丹 白 苏打 加 钙 芝麻 味 1kg 盒	1	饼干
275	嘉 顿 蔬菜 梳 打 115g	1	饼干
276	嘉 顿 原 味 加 拿 饼 180g 盒	1	饼干
277	趣 多多 曲奇 饼干 香浓 黄油 原 味 72g 盒	1	饼干
278	实惠 套餐 南国 食品 海南 特产 甜味 椰 香 薄饼 160g 5盒 香 脆 好吃	1	饼干
279	南国 食品 海南 特产 海南 椰 香 薄饼 160g 盒 甜味 条形 饼干 零食 小吃 海南 旅游 必 购	1	饼干
280	实惠 套餐 南国 食品 海南 特产 甜味 椰 香 薄饼 160g 3盒 香 脆 好吃	1	饼干
281	徐福 记 法式 薄饼 香 芋 味 84g 盒	1	饼干
282	嘉 友 特 鲜 炼 奶 起 士 味 饼干 468g 袋	1	饼干
283	王子 夹心饼干 巧克力 120g 袋	1	饼干
284	冠生园 肉 蓉 压缩饼干 118g 袋 新货 干粮	1	饼干
285	格力 高 巧 酥 酥 曲奇 装饰 饼干 黑 巧克力 味 80g 盒	1	饼干
286	格力 高 巧 心 柔 热加工 糕点 特 浓 牛奶 味 80g 盒	1	饼干
287	长 松 原 味 口袋 饼 休闲 零食 台湾 食品 鲜牛奶 饼干 200g 长 松原 味 口袋 饼 200g	1	饼干
288	aji 惊奇 脆 片 优 格 洋葱味 280g 袋	1	饼干
289	日清 高 纤维 麦麸 饼干 90g 袋	1	饼干
290	想吃 吗 巧克力 味 威 化 饼干 400g 袋	1	饼干
291	太平 加 铁 梳 打 饼干 香 葱 口味 200g 袋 x 2	1	饼干
292	太平 加 铁 梳 打 饼干 香 葱 口味 200g 袋	1	饼干
293	梦 桦 万年青 饼干 800g 盒	1	饼干
294	嘉 顿 椰子 威 化 50g 袋	1	饼干
295	奥 利 奥 缤纷 双 果味 夹心饼干 水晶 葡萄 味 水蜜桃 味 106g 盒	1	饼干
296	康师傅 3+2 酥松 草莓 牛奶 味 118g 袋	1	饼干
297	格力 高 巧 心 柔 热加工 糕点 红 酒味 80g 盒	1	饼干
298	nozek 诺 滋 客 卜 珂 美国 蔓 越 莓 曲奇 饼干 200g 3 袋装 休闲 零 食品 手工 饼干 蛋糕 点心 无 添加剂	1	饼干
299	mini 趣 多多 曲奇 小 饼干 经典 巧克力 原 味 55g 杯 x 6 组合装	1	饼干
300	mini 趣 多多 曲奇 小 饼干 经典 巧克力 原 味 55g 杯	1	饼干
301	奥 利 奥 缤纷 双 果味 夹心饼干 水晶 葡萄 味 水蜜桃 味 318g 盒	1	饼干
302	格力 高 百 奇 装饰 饼干 涂层 型 巧克力 味 60g 盒	1	饼干
303	优 冠 牛奶 夹心饼干 巧克力 味 130g 袋	1	饼干
304	艺术大师 奶 盐 苏打饼干 无 糖 饼干 无 糖 零食 办公室 瘦身 营养 饼干 380g	1	饼干
305	麦 卡 士 卡 士 熊 灌 心 饼干 牛奶 味 50g 盒	1	饼干
306	康 元 特选 饼干 香酥 条 350g 上海 特产 经典 手指 饼干 休闲 早餐 饼干 康 元 正品	1	饼干
307	mixx 红薯 起 士 味 饼干 500g	1	饼干
308	aji 尼 西亚 惊奇 脆 片 黄金 起 士 味 休闲 零 食品 美味 苏打饼干 200g 中国广东 产	1	饼干
309	宝岛 太阳 堂 搞定 牛 轧 饼 黑糖 味 200g 袋	1	饼干
310	奥 利 奥 双 心 脆 威 化 随心 装 冰淇淋 抹 茶 风味 12g 6 盒	1	饼干
311	长 松 松 屋 可可 棒 休闲 饼干 230g 台湾 食品 特 浓 可可 味 松 屋 可可 棒 休闲 饼干 230g	1	饼干
312	格力 高 百 奇 装饰 饼干 涂层 型 牛奶 味 60g 盒	1	饼干
313	奥 利 奥 缤纷 双 果味 夹心 树莓 蓝莓 味 318g 盒	1	饼干
314	宏 明 home&me 宏 明 桃酥 鲜蛋 桃酥 饼干 糕点 禅 果 馋 果 江西 特产 桃酥 王 1000g 礼盒装 休闲 零食	1	饼干
315	思 朗 仁 麸 系列 无 糖 320g 燕麦 320g 红豆 320g 三种 口味 一起 买 更 实惠 粗粮 休闲 饼干	1	饼干
316	广 合 榛 仁 牛奶 巧克力 口味 曲奇 饼干 104g 盒	1	饼干
317	达 利 好 吃点 香脆 核桃 饼 208g 袋	1	饼干
318	冠生园 椰 丝 压缩饼干 118g 袋	1	饼干
319	嘉 士 利 葱油 薄脆 饼干 680g 盒	1	饼干
